Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
1.0,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.8432
1.0,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.3255
1.1,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.7979
1.1,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.2505
1.2,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.7527
1.2,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.1755
1.3,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.7074
1.3,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.1005
1.4,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.6621
1.4,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.0255
1.5,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.6168
1.5,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.9505
1.6,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.5715
1.6,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.8755
1.7,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.5262
1.7,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.8005
1.8,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.481
1.8,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.7255
1.9,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.4357
1.9,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.6505
2.0,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.3904
2.0,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.5755
2.1,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.3451
2.1,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.5005
2.2,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.2998
2.2,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.4255
2.3,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.2546
2.3,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.3505
2.4,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.2093
2.4,Li3YCl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.2755
2.5,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 3.429 Li -> 0.4286 LiYF4 + 1.143 Fe + 4.286 LiCl,-0.164
2.5,Li3YCl6,1.0000,Fe2(ClF)3 + 3 Li -> 0.5 Fe + 3 LiCl + 1.5 FeF2,-0.2216
2.6,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 1.143 Li -> 1.143 FeCl2 + 0.4286 LiYF4 + 2 LiCl,-0.1232
2.6,Li3YCl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.186
2.7,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 1.143 Li -> 0.4286 LiYF4 + 1.143 FeCl2 + 2 LiCl,-0.1081
2.7,Li3YCl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.161
2.8,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
2.8,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 0.1429 Li -> LiFeCl4 + 0.4286 LiYF4 + 0.1429 FeCl2,-0.0935
2.8,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.1034
2.8,Li3YCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.1362
2.9,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
2.9,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
2.9,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 + 0.1429 Li -> LiFeCl4 + 0.4286 LiYF4 + 0.1429 FeCl2,-0.0916
2.9,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0991
2.9,Li3YCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.1174
3.0,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.0,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.0,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0947
3.0,Li3YCl6,1.0000,Fe2(ClF)3 + 1.5 Li -> 0.5 LiFeCl4 + LiCl + 1.5 FeF2,-0.0987
3.1,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.1,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.1,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0904
3.1,Li3YCl6,1.0000,Fe2(ClF)3 + 1.25 Li -> 0.75 LiFeCl4 + 0.5 LiF + 1.25 FeF2,-0.0806
3.2,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.2,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.2,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.086
3.2,Li3YCl6,1.0000,Fe2(ClF)3 + 1.25 Li -> 0.75 LiFeCl4 + 0.5 LiF + 1.25 FeF2,-0.065
3.3,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.3,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.3,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0817
3.3,Li3YCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.75 LiFeCl4 + 0.125 Li3FeF6 + 1.125 FeF2,-0.0501
3.4,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.4,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.4,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0773
3.4,Li3YCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.75 LiFeCl4 + 0.125 Li3FeF6 + 1.125 FeF2,-0.036
3.5,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.5,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.5,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.2857 FeCl3 + 0.8571 LiFeCl4 + 0.4286 LiYF4,-0.0861
3.5,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.073
3.5,Li3YCl6,1.0000,Fe2(ClF)3 + 1.125 Li -> 0.75 LiFeCl4 + 0.125 Li3FeF6 + 1.125 FeF2,-0.022
3.6,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.6,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.6,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.2857 FeCl3 + 0.8571 LiFeCl4 + 0.4286 LiYF4,-0.0861
3.6,Li3YCl6,0.6667,0.3333 Li3YCl6 + 0.6667 Fe2(ClF)3 + 0.3333 Li -> LiFeCl4 + 0.3333 LiYF4 + 0.3333 FeF2,-0.0686
3.6,Li3YCl6,1.0000,Fe2(ClF)3 + Li -> 0.25 LiFe2F6 + 0.75 LiFeCl4 + 0.75 FeF2,-0.0081
3.7,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.7,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.7,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.2857 FeCl3 + 0.8571 LiFeCl4 + 0.4286 LiYF4,-0.0861
3.8,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.8,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.8,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.8571 LiFeCl4 + 0.2857 FeCl3 + 0.4286 LiYF4,-0.0861
3.9,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
3.9,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
3.9,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.8571 LiFeCl4 + 0.4286 LiYF4 + 0.2857 FeCl3,-0.0861
4.0,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
4.0,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
4.0,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.8571 LiFeCl4 + 0.4286 LiYF4 + 0.2857 FeCl3,-0.0861
4.1,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 LiFeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.086
4.1,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 0.1818 YF3 + 1.091 LiFeCl4 + 0.2727 LiYF4,-0.0894
4.1,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.8571 LiFeCl4 + 0.4286 LiYF4 + 0.2857 FeCl3,-0.0861
4.2,Li3YCl6,0.5217,0.4783 Li3YCl6 + 0.5217 Fe2(ClF)3 -> 1.043 Li + 1.043 FeCl4 + 0.3913 LiYF4 + 0.08696 YCl3,-0.0942
4.2,Li3YCl6,0.5455,0.4545 Li3YCl6 + 0.5455 Fe2(ClF)3 -> 1.091 Li + 0.1818 YF3 + 1.091 FeCl4 + 0.2727 LiYF4,-0.098
4.2,Li3YCl6,0.5714,0.4286 Li3YCl6 + 0.5714 Fe2(ClF)3 -> 0.8571 Li + 0.8571 FeCl4 + 0.4286 LiYF4 + 0.2857 FeCl3,-0.0929
1.0,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 2.4 Li -> 0.4 YCl3 + 0.6 Zr + 4.8 LiCl,-0.1506
1.0,Li2.4Y0.4Zr0.6Cl6,0.0909,0.09091 Fe2(ClF)3 + 0.9091 Li2.4Y0.4Zr0.6Cl6 + 2.727 Li -> 0.1818 Zr3Fe + 0.2955 YCl3 + 0.06818 LiYF4 + 4.841 LiCl,-0.2896
1.0,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.652 Li -> 0.01739 Zr3Fe + 0.2609 LiYF4 + 4.957 LiCl + 0.3391 ZrFe2,-0.6623
1.0,Li2.4Y0.4Zr0.6Cl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li2.4Y0.4Zr0.6Cl6 + 3.75 Li -> 0.25 LiYF4 + 0.125 LiF + 4.875 LiCl + 0.375 ZrFe2,-0.697
1.0,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiF + 3 LiCl,-1.3255
1.1,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.8 Li -> 0.6 ZrCl + 0.4 YCl3 + 4.2 LiCl,-0.1168
1.1,Li2.4Y0.4Zr0.6Cl6,0.0909,0.09091 Fe2(ClF)3 + 0.9091 Li2.4Y0.4Zr0.6Cl6 + 2.727 Li -> 0.1818 Zr3Fe + 0.2955 YCl3 + 0.06818 LiYF4 + 4.841 LiCl,-0.2511
1.1,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.652 Li -> 0.01739 Zr3Fe + 0.2609 LiYF4 + 4.957 LiCl + 0.3391 ZrFe2,-0.6126
1.1,Li2.4Y0.4Zr0.6Cl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li2.4Y0.4Zr0.6Cl6 + 3.75 Li -> 0.25 LiYF4 + 0.125 LiF + 4.875 LiCl + 0.375 ZrFe2,-0.6462
1.1,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiF + 3 LiCl,-1.2505
1.2,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.8 Li -> 0.4 YCl3 + 0.6 ZrCl + 4.2 LiCl,-0.0911
1.2,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.609 Li -> 0.2609 LiYF4 + 0.04348 ZrCl + 4.913 LiCl + 0.3478 ZrFe2,-0.5635
1.2,Li2.4Y0.4Zr0.6Cl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li2.4Y0.4Zr0.6Cl6 + 3.75 Li -> 0.25 LiYF4 + 0.125 LiF + 4.875 LiCl + 0.375 ZrFe2,-0.5953
1.2,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 2 Fe + 3 LiF + 3 LiCl,-1.1755
1.3,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.2 Li -> 0.6 ZrCl2 + 0.4 YCl3 + 3.6 LiCl,-0.066
1.3,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.09524 Zr6FeCl14 + 0.03571 LiYF4 + 0.3452 YCl3 + 3.488 LiCl,-0.1354
1.3,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.542 Li -> 0.007905 Zr6FeCl14 + 0.2609 LiYF4 + 0.3439 ZrFe2 + 4.846 LiCl,-0.5149
1.3,Li2.4Y0.4Zr0.6Cl6,0.3678,0.3678 Fe2(ClF)3 + 0.6322 Li2.4Y0.4Zr0.6Cl6 + 3.678 Li -> 0.2529 LiYF4 + 0.3678 ZrFe2 + 0.01149 Li4ZrF8 + 4.897 LiCl,-0.5368
1.3,Li2.4Y0.4Zr0.6Cl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li2.4Y0.4Zr0.6Cl6 + 3.75 Li -> 0.25 LiYF4 + 0.375 ZrFe2 + 0.125 LiF + 4.875 LiCl,-0.5445
1.3,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.1005
1.4,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.2 Li -> 0.6 ZrCl2 + 0.4 YCl3 + 3.6 LiCl,-0.0489
1.4,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.09524 Zr6FeCl14 + 0.03571 LiYF4 + 0.3452 YCl3 + 3.488 LiCl,-0.1179
1.4,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.542 Li -> 0.007905 Zr6FeCl14 + 0.2609 LiYF4 + 0.3439 ZrFe2 + 4.846 LiCl,-0.4667
1.4,Li2.4Y0.4Zr0.6Cl6,0.3662,0.3662 Fe2(ClF)3 + 0.6338 Li2.4Y0.4Zr0.6Cl6 + 3.662 Li -> 0.01408 Li2ZrF6 + 0.2535 LiYF4 + 0.3662 ZrFe2 + 4.901 LiCl,-0.4853
1.4,Li2.4Y0.4Zr0.6Cl6,0.3678,0.3678 Fe2(ClF)3 + 0.6322 Li2.4Y0.4Zr0.6Cl6 + 3.678 Li -> 0.2529 LiYF4 + 0.3678 ZrFe2 + 0.01149 Li4ZrF8 + 4.897 LiCl,-0.4869
1.4,Li2.4Y0.4Zr0.6Cl6,0.3750,0.375 Fe2(ClF)3 + 0.625 Li2.4Y0.4Zr0.6Cl6 + 3.75 Li -> 0.25 LiYF4 + 0.375 ZrFe2 + 0.125 LiF + 4.875 LiCl,-0.4937
1.4,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-1.0255
1.5,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.2 Li -> 0.6 ZrCl2 + 0.4 YCl3 + 3.6 LiCl,-0.0317
1.5,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.09524 Zr6FeCl14 + 0.03571 LiYF4 + 0.3452 YCl3 + 3.488 LiCl,-0.1003
1.5,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 3.542 Li -> 0.007905 Zr6FeCl14 + 0.2609 LiYF4 + 0.3439 ZrFe2 + 4.846 LiCl,-0.4185
1.5,Li2.4Y0.4Zr0.6Cl6,0.3662,0.3662 Fe2(ClF)3 + 0.6338 Li2.4Y0.4Zr0.6Cl6 + 3.662 Li -> 0.01408 Li2ZrF6 + 0.2535 LiYF4 + 0.3662 ZrFe2 + 4.901 LiCl,-0.4356
1.5,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.6719
1.5,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1277 LiYF4 + 0.1915 Li4ZrF8 + 1.362 Fe + 3.957 LiCl,-0.7098
1.5,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.9505
1.6,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 1.2 Li -> 0.6 ZrCl2 + 0.4 YCl3 + 3.6 LiCl,-0.0146
1.6,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.03571 LiYF4 + 0.09524 Zr6FeCl14 + 0.3452 YCl3 + 3.488 LiCl,-0.0827
1.6,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.739 Li -> 0.2609 LiYF4 + 0.06522 Zr6FeCl14 + 0.6304 Fe + 4.043 LiCl,-0.3792
1.6,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.6221
1.6,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1277 LiYF4 + 0.1915 Li4ZrF8 + 1.362 Fe + 3.957 LiCl,-0.6566
1.6,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.8755
1.7,Li2.4Y0.4Zr0.6Cl6,0.0000,Li2.4Y0.4Zr0.6Cl6 + 0.6 Li -> 0.6 ZrCl3 + 0.4 YCl3 + 3 LiCl,-0.0043
1.7,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.03571 LiYF4 + 0.09524 Zr6FeCl14 + 0.3452 YCl3 + 3.488 LiCl,-0.0652
1.7,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.739 Li -> 0.2609 LiYF4 + 0.06522 Zr6FeCl14 + 0.6304 Fe + 4.043 LiCl,-0.3419
1.7,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.5722
1.7,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.6034
1.7,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.8005
1.8,Li2.4Y0.4Zr0.6Cl6,0.0476,0.04762 Fe2(ClF)3 + 0.9524 Li2.4Y0.4Zr0.6Cl6 + 1.238 Li -> 0.03571 LiYF4 + 0.09524 Zr6FeCl14 + 0.3452 YCl3 + 3.488 LiCl,-0.0476
